time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;steps;distance
306798.0;12.7;8.6;2.9000000000000004;18.7;0.8;4.7;89.9;-18.9;-1.9;558.0079365079365;526.6363636363615
306815.0;12.4;7.9;0.5;18.4;0.0;2.9000000000000004;92.2;-21.200000000000003;-54.7;558.0238095238095;526.6623376623354
306831.0;11.5;6.4;-0.5;17.0;-2.5;1.7000000000000002;92.2;-21.200000000000003;-54.7;558.0396825396825;526.6883116883093
306849.0;9.1;2.9000000000000004;-1.3;15.2;-4.9;1.4;78.9;-22.000000000000004;-98.2;558.0555555555555;526.7142857142833
306867.0;6.5;0.8;-0.8;13.4;-6.1000000000000005;2.1;43.50000000000001;-26.700000000000003;-126.0;558.0714285714286;526.7402597402572
306882.0;5.4;0.4;-0.2;12.2;-6.1000000000000005;3.1;43.50000000000001;-26.700000000000003;-126.0;558.0873015873016;526.7662337662312
306898.0;4.4;0.3;0.8;12.0;-5.9;4.0;38.3;-36.3;-121.9;558.1031746031746;526.7922077922051
306914.0;4.1000000000000005;0.4;2.1;12.0;-5.4;5.0;44.9;-54.4;-122.5;558.1190476190476;526.818181818179
306931.0;3.3000000000000003;0.6000000000000001;3.0;11.5;-4.9;5.7;54.4;-51.9;-130.70000000000002;558.1349206349206;526.844155844153
306948.0;2.1;0.5;2.8000000000000003;10.7;-4.6000000000000005;5.6000000000000005;64.30000000000001;-45.2;-140.20000000000002;558.1507936507936;526.8701298701269
306965.0;1.4;0.2;2.5;9.9;-4.6000000000000005;5.1000000000000005;64.30000000000001;-45.2;-140.20000000000002;558.1666666666666;526.8961038961008
306983.0;0.5;-0.5;2.0;9.5;-4.800000000000001;4.6000000000000005;77.20000000000002;-37.8;-153.70000000000002;558.1825396825396;526.9220779220748
306998.0;0.2;-0.9;1.7000000000000002;9.3;-5.0;4.1000000000000005;77.20000000000002;-37.8;-153.70000000000002;558.1984126984127;526.9480519480487
307015.0;-0.2;-1.8;1.2000000000000002;9.1;-5.5;3.9;81.0;-39.400000000000006;-158.79999999999998;558.2142857142857;526.9740259740227
307036.0;-0.9;-3.5;1.0;8.9;-5.9;3.7;83.60000000000001;-47.400000000000006;-166.10000000000002;558.2380952380952;527.0138888888889
307049.0;-1.1;-4.0;0.9;8.700000000000001;-6.300000000000001;3.4000000000000004;81.60000000000001;-51.50000000000001;-166.9;558.2539682539682;527.0416666666667
307066.0;-1.3;-4.5;0.8;8.5;-6.6000000000000005;3.2;81.60000000000001;-51.50000000000001;-166.9;558.2698412698412;527.0694444444446
307081.0;-1.7000000000000002;-5.4;0.7000000000000001;8.200000000000001;-6.800000000000001;3.1;75.1;-52.5;-166.5;558.2857142857142;527.0972222222224
307098.0;-2.1;-5.9;0.8;7.9;-6.7;3.0;51.4;-42.400000000000006;-162.6;558.3015873015872;527.1250000000002
307115.0;-2.4000000000000004;-6.1000000000000005;0.8;7.5;-6.6000000000000005;3.0;51.4;-42.400000000000006;-162.6;558.3174603174602;527.152777777778
307131.0;-2.7;-6.4;0.8;7.300000000000001;-6.6000000000000005;2.9000000000000004;37.8;-33.300000000000004;-159.1;558.3333333333333;527.1805555555559
307148.0;-2.9000000000000004;-7.1000000000000005;0.8;7.2;-6.800000000000001;2.9000000000000004;13.6;-16.4;-149.3;558.3492063492063;527.2083333333337
307165.0;-2.7;-8.1;0.8;7.4;-7.300000000000001;2.9000000000000004;4.4;-11.900000000000002;-143.2;558.3650793650793;527.2361111111115
307181.0;-2.5;-8.700000000000001;0.9;7.6;-8.1;2.9000000000000004;4.4;-11.900000000000002;-143.2;558.3809523809523;527.2638888888894
307198.0;-2.2;-10.0;0.9;7.7;-8.8;2.9000000000000004;-4.300000000000001;-10.1;-135.6;558.3968253968253;527.2916666666672
307214.0;-2.4000000000000004;-10.9;1.2000000000000002;7.4;-9.3;3.2;-23.90000000000001;-4.6;-113.6;558.4126984126983;527.319444444445
307231.0;-2.8000000000000003;-11.1;1.4;6.5;-9.1;3.6;-23.90000000000001;-4.6;-113.6;558.4285714285713;527.3472222222229
307248.0;-3.5;-10.9;1.6;6.300000000000001;-9.2;3.8;-32.7;3.3000000000000007;-98.5;558.4444444444443;527.3750000000007
307265.0;-3.4000000000000004;-11.3;1.7000000000000002;6.300000000000001;-9.2;3.8;-38.50000000000001;8.600000000000001;-82.9;558.4603174603174;527.4027777777785
307281.0;-3.8;-12.7;1.5;5.7;-10.6;3.8;-49.3;28.700000000000003;-52.00000000000001;558.4761904761904;527.4305555555563
307298.0;-4.7;-12.7;1.1;3.8;-10.6;3.2;-49.3;28.700000000000003;-52.00000000000001;558.4920634920634;527.4583333333342
307314.0;-7.1000000000000005;-12.1;0.1;1.8;-10.0;2.5;-55.900000000000006;42.1;-28.9;558.5079365079364;527.486111111112
307331.0;-8.0;-11.3;-0.3;1.6;-9.6;2.6;-68.60000000000001;37.3;53.400000000000006;558.5238095238094;527.5138888888898
307348.0;-6.9;-10.9;0.1;4.1000000000000005;-9.3;3.5;-68.60000000000001;37.3;53.400000000000006;558.5396825396824;527.5416666666677
307365.0;-3.4000000000000004;-9.8;1.4;6.9;-8.8;4.4;-63.30000000000001;20.0;95.20000000000002;558.5555555555554;527.5694444444455
307384.0;-0.6000000000000001;-9.1;1.4;9.1;-8.700000000000001;4.2;-22.700000000000003;-7.500000000000001;139.5;558.5714285714284;527.5972222222233
307398.0;1.1;-8.4;0.9;10.4;-8.6;3.7;-3.9;-14.800000000000002;150.5;558.5873015873015;527.6250000000011
307414.0;1.2000000000000002;-7.9;0.5;10.5;-8.1;2.9000000000000004;-3.9;-14.800000000000002;150.5;558.611111111111;527.6666666666679
307431.0;0.6000000000000001;-6.4;-0.6000000000000001;9.7;-7.1000000000000005;1.9;9.3;-11.6;171.39999999999998;558.626984126984;527.6944444444457
307450.0;-0.2;-4.3;-1.6;9.1;-5.800000000000001;1.1;2.0;-9.3;182.9;558.642857142857;527.7222222222235
307464.0;-0.1;-2.3000000000000003;-1.9;9.1;-4.7;0.8;2.0;-9.3;182.9;558.65873015873;527.7500000000014
307481.0;0.2;-1.5;-1.9;9.4;-3.8;0.8;-8.4;-8.3;190.6;558.674603174603;527.7777777777792
307499.0;0.9;0.1;-1.5;9.9;-3.0;1.2000000000000002;-32.1;2.7;186.8;558.690476190476;527.805555555557
307514.0;1.2000000000000002;0.8;-1.3;9.9;-3.0;1.2000000000000002;-32.1;2.7;186.8;558.706349206349;527.8333333333348
307531.0;1.5;1.7000000000000002;-0.9;9.9;-2.2;1.8;-41.6;13.200000000000005;177.10000000000002;558.7222222222221;527.8611111111127
307548.0;1.3;2.3000000000000003;-0.7000000000000001;9.5;-2.2;1.9;-48.10000000000001;24.9;159.6;558.7380952380951;527.8888888888905
307567.0;1.5;2.8000000000000003;-0.7000000000000001;9.6;-2.1;1.8;-45.1;19.200000000000003;154.7;558.7539682539681;527.9166666666683
307581.0;1.9;3.1;-0.7000000000000001;10.1;-2.0;1.9;-45.1;19.200000000000003;154.7;558.7698412698411;527.9444444444462
307598.0;2.8000000000000003;3.6;-0.5;10.7;-2.0;2.0;-41.6;10.7;148.20000000000002;558.7857142857141;527.972222222224
307615.0;3.7;3.9;-0.4;11.2;-2.0;2.0;-46.2;6.600000000000001;129.5;558.8095238095236;528.013698630137
307631.0;4.6000000000000005;3.9;0.0;11.9;-2.3000000000000003;2.4000000000000004;-56.400000000000006;13.6;118.5;558.8253968253966;528.041095890411
307652.0;5.300000000000001;3.9;0.8;12.3;-2.6;2.9000000000000004;-67.5;25.6;107.7;558.8412698412696;528.0684931506851
307665.0;5.6000000000000005;4.0;1.2000000000000002;12.7;-2.7;3.5;-75.3;38.50000000000001;97.6;558.8571428571427;528.0958904109591
307681.0;6.5;3.7;1.6;13.3;-3.2;3.8;-78.10000000000001;46.3;87.3;558.8730158730157;528.1232876712331
307698.0;7.0;3.4000000000000004;1.7000000000000002;13.9;-4.0;3.9;-78.10000000000001;46.3;87.3;558.8888888888887;528.1506849315072
307715.0;7.5;2.8000000000000003;2.1;14.0;-4.6000000000000005;4.3;-78.5;49.7;78.0;558.9047619047617;528.1780821917812
307731.0;7.800000000000001;2.5;2.5;14.2;-4.9;4.7;-65.89999999999999;43.4;73.4;558.9206349206347;528.2054794520552
307748.0;8.1;2.5;2.8000000000000003;14.6;-4.800000000000001;5.300000000000001;-50.0;31.8;75.5;558.9365079365077;528.2328767123292
307765.0;8.5;3.2;3.7;14.9;-3.9;5.800000000000001;-50.0;31.8;75.5;558.9523809523807;528.2602739726033
307782.0;9.9;4.1000000000000005;3.6;16.5;-3.7;5.5;-6.300000000000001;1.3;70.8;558.9682539682537;528.2876712328773
307798.0;12.1;3.6;3.8;18.0;-4.2;6.0;9.2;-10.3;55.8;558.9841269841268;528.3150684931513
307818.0;11.6;4.3;4.6000000000000005;17.7;-3.6;6.7;24.5;-3.2;40.1;560.0083333333333;528.3698630136994
307836.0;10.6;5.5;4.0;16.8;-2.5;6.5;42.400000000000006;8.5;24.200000000000003;560.025;528.3972602739734
307849.0;10.2;5.7;3.3000000000000003;16.2;-2.0;5.6000000000000005;58.8;13.7;3.0;560.0416666666666;528.4246575342474
307864.0;9.6;5.2;1.9;15.8;-2.4000000000000004;4.6000000000000005;69.00000000000001;13.4;-21.9;560.0583333333333;528.4520547945215
307881.0;9.3;4.6000000000000005;1.3;15.4;-3.2;3.7;69.00000000000001;13.4;-21.9;560.0749999999999;528.4794520547955
307898.0;8.6;3.1;0.1;14.9;-4.4;2.9000000000000004;77.7;-10.6;-71.8;560.0916666666666;528.5068493150695
307914.0;7.300000000000001;1.5;-0.4;14.0;-5.5;2.7;76.5;-33.800000000000004;-89.5;560.1083333333332;528.5342465753436
307931.0;6.5;0.9;-0.2;12.9;-6.0;3.1;76.5;-33.800000000000004;-89.5;560.1249999999999;528.5616438356176
307948.0;5.2;0.4;0.4;12.4;-6.0;3.7;73.4;-53.2;-99.0;560.1416666666665;528.5890410958916
307968.0;4.6000000000000005;0.3;1.3;12.2;-5.800000000000001;4.5;64.2;-70.10000000000001;-113.3;560.1583333333332;528.6164383561656
307982.0;4.2;0.3;1.8;12.2;-5.800000000000001;4.5;59.1;-60.2;-124.1;560.1749999999998;528.6438356164397
307998.0;2.9000000000000004;0.3;2.4000000000000004;10.7;-5.1000000000000005;5.5;59.1;-60.2;-124.1;560.1916666666665;528.6712328767137
308015.0;1.7000000000000002;0.0;2.4000000000000004;10.0;-5.1000000000000005;5.4;54.6;-27.3;-144.9;560.2083333333331;528.6986301369877
308035.0;0.6000000000000001;-0.6000000000000001;2.1;9.3;-5.1000000000000005;5.2;58.400000000000006;-14.6;-152.4;560.2249999999998;528.7260273972618
308049.0;-0.4;-1.4;1.5;8.700000000000001;-5.300000000000001;4.7;65.8;-9.3;-157.20000000000002;560.2416666666664;528.7534246575358
308064.0;-0.8;-1.7000000000000002;1.0;8.200000000000001;-5.5;4.1000000000000005;65.8;-9.3;-157.20000000000002;560.2583333333331;528.7808219178098
308088.0;-1.5;-2.4000000000000004;0.4;7.7;-5.6000000000000005;3.6;81.8;-21.6;-160.8;560.2749999999997;528.8082191780838
308098.0;-2.0;-3.2;-0.1;7.5;-5.800000000000001;3.2;85.80000000000001;-32.8;-160.9;560.2916666666664;528.8356164383579
308115.0;-2.2;-3.7;-0.2;7.2;-6.1000000000000005;2.9000000000000004;85.80000000000001;-32.8;-160.9;560.308333333333;528.8630136986319
308131.0;-2.7;-4.6000000000000005;-0.3;6.9;-6.300000000000001;2.8000000000000003;79.9;-43.8;-156.6;560.3249999999997;528.8904109589059
308148.0;-3.1;-5.300000000000001;-0.4;6.6000000000000005;-6.5;2.6;70.7;-42.0;-151.20000000000002;560.3416666666664;528.91780821918
308164.0;-3.3000000000000003;-5.800000000000001;-0.5;6.5;-6.5;2.5;58.60000000000001;-37.1;-145.20000000000002;560.358333333333;528.945205479454
308181.0;-3.4000000000000004;-6.0;-0.4;6.4;-6.4;2.5;58.60000000000001;-37.1;-145.20000000000002;560.3749999999997;528.972602739728
308198.0;-3.6;-6.4;-0.4;6.300000000000001;-6.4;2.3000000000000003;31.6;-21.200000000000003;-133.0;560.3999999999996;529.0138888888889
308214.0;-3.4000000000000004;-7.1000000000000005;-0.7000000000000001;6.4;-6.7;2.1;17.200000000000003;-16.700000000000003;-127.40000000000002;560.4166666666663;529.0416666666667
308233.0;-3.2;-7.800000000000001;-0.6000000000000001;6.7;-7.6;2.2;17.200000000000003;-16.700000000000003;-127.40000000000002;560.4333333333329;529.0694444444446
308251.0;-3.1;-9.1;-0.3;6.6000000000000005;-8.4;2.5;-12.0;-9.7;-112.8;560.4499999999996;529.0972222222224
308266.0;-3.4000000000000004;-10.0;0.2;6.2;-8.9;2.9000000000000004;-22.1;-7.699999999999999;-102.6;560.4666666666662;529.1250000000002
308281.0;-3.8;-10.2;0.6000000000000001;5.4;-8.9;3.6;-22.1;-7.699999999999999;-102.6;560.4833333333329;529.152777777778
308298.0;-4.800000000000001;-9.9;1.4;4.7;-8.4;4.2;-28.500000000000004;-2.1;-90.4;560.4999999999995;529.1805555555559
308314.0;-4.3;-9.7;1.7000000000000002;5.300000000000001;-8.4;4.4;-28.3;9.8;-67.2;560.5166666666662;529.2083333333337
308331.0;-3.8;-10.4;1.6;5.5;-9.8;4.1000000000000005;-28.3;9.8;-67.2;560.5333333333328;529.2361111111115
308349.0;-4.6000000000000005;-12.2;0.5;4.2;-10.9;2.8000000000000003;-28.700000000000003;16.1;-59.00000000000001;560.5499999999995;529.2638888888894
308365.0;-6.300000000000001;-12.5;-1.0;2.8000000000000003;-10.9;1.9;-56.8;29.300000000000004;3.4;560.5666666666662;529.2916666666672
308383.0;-7.0;-10.9;-1.0;2.3000000000000003;-9.8;2.2;-72.7;17.9;53.8;560.5833333333328;529.319444444445
308398.0;-6.300000000000001;-10.0;-0.3;4.1000000000000005;-8.8;3.6;-72.7;17.9;53.8;560.6083333333328;529.3611111111118
308415.0;-3.1;-8.700000000000001;1.7000000000000002;7.2;-8.3;5.300000000000001;-77.1;-2.6;100.1;560.6249999999994;529.3888888888896
308431.0;0.6000000000000001;-8.0;3.2;10.2;-8.3;6.2;-50.8;-19.1;151.7;560.6416666666661;529.4166666666674
308449.0;2.5;-7.6;2.4000000000000004;11.8;-8.5;5.4;-34.60000000000001;-14.900000000000002;162.20000000000002;560.6583333333327;529.4444444444453
308464.0;2.7;-7.300000000000001;1.7000000000000002;11.7;-8.4;4.3;-34.60000000000001;-14.900000000000002;162.20000000000002;560.6749999999994;529.4722222222231
308484.0;2.1;-6.1000000000000005;0.6000000000000001;11.1;-7.7;3.5;-25.6;-10.0;184.7;560.691666666666;529.5000000000009
308498.0;1.6;-4.2;0.3;10.7;-6.7;3.2;-25.5;-12.9;196.8;560.7083333333327;529.5277777777787
308516.0;1.6;-3.2;0.3;10.6;-5.5;3.3000000000000003;-25.5;-12.9;196.8;560.7249999999993;529.5555555555566
308533.0;2.0;-1.1;0.7000000000000001;10.9;-4.3;3.6;-24.0;-14.900000000000002;205.3;560.741666666666;529.5833333333344
308548.0;2.8000000000000003;1.0;1.0;11.4;-2.9000000000000004;3.8;-13.7;-5.1000000000000005;200.9;560.7583333333326;529.6111111111122
308565.0;3.3000000000000003;3.0;1.0;11.6;-1.7000000000000002;3.8;-3.2;4.4;186.3;560.7749999999993;529.63888888889
308581.0;3.3000000000000003;3.8;0.7000000000000001;11.3;-0.7000000000000001;3.1;-3.2;4.4;186.3;560.791666666666;529.6666666666679
308598.0;3.0;5.1000000000000005;-0.8;10.7;0.0;1.8;12.2;13.4;147.2;560.8083333333326;529.6944444444457
308614.0;2.6;5.9;-2.0;10.2;0.4;0.9;3.6000000000000005;13.5;127.1;560.8249999999992;529.7222222222235
308631.0;2.5;6.1000000000000005;-2.2;10.1;0.4;0.8;3.6000000000000005;13.5;127.1;560.8416666666659;529.7500000000014
308649.0;2.6;6.0;-1.8;10.0;-0.1;1.2000000000000002;-14.7;19.200000000000003;106.6;560.8583333333326;529.7777777777792
308664.0;2.6;5.4;-1.4;9.8;-0.8;1.6;-61.6;51.70000000000001;66.1;560.8749999999992;529.805555555557
308684.0;2.5;4.5;-0.8;9.6;-1.7000000000000002;2.1;-80.2;67.9;50.1;560.8916666666659;529.8333333333348
308699.0;2.5;4.0;-0.5;9.5;-2.6;2.5;-80.2;67.9;50.1;560.9083333333325;529.8611111111127
308716.0;2.4000000000000004;3.1;-0.2;9.2;-3.5;2.7;-96.0;84.5;33.400000000000006;560.9249999999992;529.8888888888905
308735.0;2.4000000000000004;2.5;0.1;9.2;-3.5;2.7;-96.0;84.5;33.400000000000006;560.9416666666658;529.9166666666683
308748.0;2.6;2.4000000000000004;0.2;9.5;-4.3;3.0;-93.5;81.0;35.7;560.9583333333325;529.9444444444462
308764.0;3.5;2.3000000000000003;0.3;10.2;-4.5;3.1;-73.4;47.0;48.10000000000001;560.9749999999991;529.972222222224
308781.0;4.6000000000000005;2.4000000000000004;0.9;11.1;-4.5;3.7;-60.8;26.40000000000001;53.9;562.008;530.04
308798.0;5.300000000000001;2.6;1.3;12.3;-4.5;4.2;-60.8;26.40000000000001;53.9;562.0240000000001;530.0666666666666
308814.0;6.800000000000001;2.7;1.9;13.5;-4.4;4.6000000000000005;-47.7;9.5;57.3;562.0400000000002;530.0933333333332
308831.0;8.1;3.3000000000000003;2.6;14.6;-3.9;5.1000000000000005;-30.200000000000003;-3.8;55.3;562.0560000000003;530.1199999999999
308850.0;9.8;3.6;2.7;16.1;-3.8;5.2;-24.1;-11.1;46.0;562.0720000000003;530.1466666666665
308868.0;11.4;3.1;3.4000000000000004;17.5;-4.3;5.7;-21.6;-16.8;31.6;562.0880000000004;530.1733333333332
