time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;p_lat;p_long;p_alt;p_acc;p_head;p_speed;steps;distance
18122.0;-0.2;0.2;-1.7000000000000002;4.2;-1.1;7.0;113.2;-18.700000000000003;-2.6;55.60841353;13.00424808;47.0059814453125;3.790092468261719;173.10000610351562;1.409999966621399;22.024193548387096;25.637499999999964
19118.0;0.1;0.4;2.9000000000000004;4.0;-2.3000000000000003;11.4;89.0;-19.700000000000003;38.0;55.60840174;13.00424861;47.163330078125;3.790092468261719;176.3000030517578;1.3200000524520874;24.024793388429757;27.112499999999994
20135.0;2.2;5.2;8.700000000000001;5.800000000000001;0.4;17.3;33.1;-8.600000000000001;61.7;55.60838855;13.00424942;46.84405517578125;3.790092468261719;173.1999969482422;1.4199999570846558;26.055999999999994;28.597826086956488
21135.0;0.4;1.3;2.7;4.5;-2.4000000000000004;11.0;-33.9;24.6;-12.2;55.60837428;13.00425205;46.191650390625;3.790092468261719;173.1999969482422;1.440000057220459;27.048387096774192;30.064102564102573
22135.0;-0.6000000000000001;3.0;-0.7000000000000001;3.7;-0.6000000000000001;7.2;-60.2;25.1;-17.799999999999997;55.60835987;13.00425461;46.5804443359375;3.790092468261719;175.1999969482422;1.5;29.041322314049594;31.6071428571429
23135.0;-0.8;2.0;-0.7000000000000001;3.6;-0.6000000000000001;8.0;-80.7;59.9;-7.6;55.60834622;13.00425756;46.786376953125;3.790092468261719;170.10000610351562;1.4700000286102295;31.063492063492077;33.07954545454543
24119.0;-0.3;-4.4;0.6000000000000001;3.9;-4.0;9.5;-74.5;-7.0;22.1;55.60833307;13.00426158;45.9688720703125;3.790092468261719;166.0;1.4500000476837158;33.02439024390244;34.52564102564095
25120.0;-1.4;-7.4;0.5;3.0;-5.800000000000001;9.4;-18.6;12.7;-44.7;55.60831924;13.00426569;45.43634033203125;3.790092468261719;168.0;1.399999976158142;34.024590163934434;35.97727272727245
26118.0;-1.4;-3.4000000000000004;-2.9000000000000004;2.7;-2.9000000000000004;6.2;81.50000000000001;-15.8;-23.3;55.60830591;13.00427148;45.86029052734375;3.790092468261719;166.0;1.3799999952316284;36.040650406504064;37.511904761904646
27118.0;-1.2000000000000002;-0.8;-1.9;2.6;-1.8;7.4;130.70000000000002;-15.2;14.7;55.60829548;13.00427938;45.89178466796875;3.790092468261719;151.5;1.2400000095367432;38.03968253968253;38.976470588235586
28135.0;0.0;1.5;0.9;3.1;-1.5;9.3;111.6;-9.9;41.7;55.60828432;13.00429165;45.5296630859375;3.790092468261719;145.6999969482422;1.3799999952316284;40.04201680672271;40.47777777777785
29134.0;3.1;4.4;5.1000000000000005;6.7;-0.3;13.2;63.0;-26.6;75.4;55.60827657;13.00431129;45.74517822265625;3.790092468261719;127.6999969482422;1.4600000381469729;42.071428571428555;41.96250000000022
30135.0;2.2;0.8;5.300000000000001;5.5;-3.4000000000000004;13.5;-71.10000000000001;22.3;-11.2;55.60827227;13.00433361;45.8038330078125;3.790092468261719;112.1999969482422;1.409999966621399;43.05600000000002;43.49438202247188
31134.0;-0.2;1.8;-1.6;3.3000000000000003;-0.8;7.0;-45.3;5.0;-9.7;55.60826959;13.00435764;46.85113525390625;3.790092468261719;101.9000015258789;1.4500000476837158;45.041666666666664;44.877777777777915
32135.0;-0.6000000000000001;3.4000000000000004;0.0;3.2;0.5;7.9;-59.1;32.7;-4.300000000000001;55.6082687;13.00438191;47.48681640625;3.790092468261719;99.4000015258789;1.4299999475479126;47.072000000000024;46.29761904761898
33134.0;2.8000000000000003;-3.6;1.4;7.0;-4.5;11.2;-67.3;-72.0;44.5;55.60826821;13.00440834;47.516845703125;3.790092468261719;99.6999969482422;1.3899999856948853;49.05555555555554;47.7558139534882
34134.0;-1.2000000000000002;-7.1000000000000005;0.1;3.0;-6.0;8.9;-42.2;13.5;-48.2;55.60827276;13.00443519;47.41802978515625;3.790092468261719;78.19999694824219;1.4900000095367432;50.04201680672271;49.219178082191775
35134.0;-0.7000000000000001;-4.5;-2.4000000000000004;3.4000000000000004;-3.5;6.6000000000000005;40.5;-2.2;-57.400000000000006;55.60827714;13.0044555;47.51629638671875;3.790092468261719;84.19999694824219;1.2699999809265137;52.071428571428555;50.797619047618866
36136.0;-0.7000000000000001;-2.5;-1.9;3.5;-3.0;7.300000000000001;146.4;-28.800000000000004;10.7;55.60827796;13.00447885;47.447265625;3.790092468261719;97.6999969482422;1.3899999856948853;54.05600000000002;52.44594594594602
37120.0;0.0;1.7000000000000002;1.5;3.4000000000000004;-1.7000000000000002;9.9;101.9;-3.8;-13.5;55.60828577;13.00450452;47.8828125;3.790092468261719;67.19999694824219;1.5499999523162842;56.03508771929825;54.01282051282051
38135.0;3.7;3.7;3.1;7.2;-0.2;12.0;79.6;-16.5;-8.0;55.60828855;13.00452865;47.697265625;3.790092468261719;82.0999984741211;1.4800000190734863;58.025;55.544117647058854
39134.0;2.1;4.1000000000000005;7.800000000000001;5.9;-0.8;15.8;-53.2;12.6;-15.000000000000002;55.60829018;13.004553;47.7086181640625;3.790092468261719;81.9000015258789;1.4199999570846558;59.05600000000002;57.282352941176555
40117.0;0.4;2.5;-2.6;3.4000000000000004;-1.7000000000000002;5.800000000000001;-39.50000000000001;44.5;9.9;55.60829267;13.00457839;48.082275390625;3.790092468261719;82.9000015258789;1.4600000381469729;61.024193548387096;58.709302325581234
